"year","grand_prix","session_type","driver","team","total_laps","avg_lap_time_s","best_lap_time_s","avg_sector1_s","avg_sector2_s","avg_sector3_s","avg_speed_trap_kmh","max_speed_trap_kmh","soft_laps","medium_laps","hard_laps","rank_in_race"
2025,Azerbaijan Grand Prix,R,COL,Alpine,44,107.208,106.055,38.13,43.561,25.516,321.1,326.0,0,11,33,19
2025,Bahrain Grand Prix,Q,PIA,McLaren,4,90.48,89.841,28.964,38.875,22.642,314.8,316.0,4,0,0,1
2025,Bahrain Grand Prix,Q,RUS,Mercedes,6,90.98,90.009,29.031,39.234,22.715,317.0,318.0,6,0,0,2
2025,Bahrain Grand Prix,Q,LEC,Ferrari,5,90.953,90.175,29.057,39.195,22.7,321.2,327.0,5,0,0,3
2025,Bahrain Grand Prix,Q,ANT,Mercedes,6,91.144,90.213,29.199,39.304,22.641,315.3,317.0,6,0,0,4
2025,Bahrain Grand Prix,Q,GAS,Alpine,6,91.298,90.216,29.235,39.187,22.876,317.0,319.0,6,0,0,5
2025,Bahrain Grand Prix,Q,NOR,McLaren,5,90.686,90.267,29.019,39.008,22.659,315.4,317.0,5,0,0,6
2025,Bahrain Grand Prix,Q,VER,Red Bull Racing,4,91.201,90.423,29.157,39.18,22.864,319.3,320.0,4,0,0,7
2025,Bahrain Grand Prix,Q,SAI,Williams,6,91.397,90.68,29.196,39.32,22.881,314.0,316.0,6,0,0,8
2025,Bahrain Grand Prix,Q,HAM,Ferrari,5,91.274,90.772,29.073,39.364,22.837,318.2,322.0,5,0,0,9
2025,Bahrain Grand Prix,Q,TSU,Red Bull Racing,5,91.603,91.228,29.189,39.409,23.005,313.8,315.0,5,0,0,10
2025,Bahrain Grand Prix,Q,DOO,Alpine,4,91.481,91.245,29.281,39.32,22.88,316.5,319.0,4,0,0,11
2025,Bahrain Grand Prix,Q,HAD,Racing Bulls,3,91.857,91.271,29.373,39.577,22.906,319.0,321.0,3,0,0,12
2025,Bahrain Grand Prix,Q,OCO,Haas F1 Team,2,91.826,91.594,29.313,39.604,22.909,314.0,318.0,2,0,0,13
2025,Bahrain Grand Prix,Q,ALO,Aston Martin,4,91.949,91.634,29.281,39.587,23.082,317.0,319.0,4,0,0,14
2025,Bahrain Grand Prix,Q,HUL,Kick Sauber,5,92.07,91.693,29.324,39.694,23.052,319.4,325.0,5,0,0,15
2025,Bahrain Grand Prix,Q,ALB,Williams,2,92.252,92.04,29.332,39.767,23.154,319.0,323.0,2,0,0,16
2025,Bahrain Grand Prix,Q,LAW,Racing Bulls,2,92.277,92.165,29.402,39.844,23.031,316.5,317.0,2,0,0,17
2025,Bahrain Grand Prix,Q,BOR,Kick Sauber,2,92.451,92.186,29.549,39.792,23.111,318.5,319.0,2,0,0,18
2025,Bahrain Grand Prix,Q,STR,Aston Martin,3,92.854,92.283,29.553,40.026,23.274,315.7,317.0,3,0,0,19
2025,Bahrain Grand Prix,Q,BEA,Haas F1 Team,2,92.498,92.373,29.499,39.942,23.056,312.0,313.0,2,0,0,20
2025,Bahrain Grand Prix,R,PIA,McLaren,50,97.18,95.14,31.077,42.286,23.817,297.1,302.0,12,38,0,1
2025,Bahrain Grand Prix,R,RUS,Mercedes,30,98.081,95.518,31.279,42.789,24.013,301.6,315.0,13,17,0,2
2025,Bahrain Grand Prix,R,NOR,McLaren,50,97.568,95.728,31.188,42.37,24.011,308.8,330.0,8,42,0,3
2025,Bahrain Grand Prix,R,LEC,Ferrari,50,97.679,96.132,31.253,42.381,24.044,300.9,327.0,0,28,22,4
2025,Bahrain Grand Prix,R,VER,Red Bull Racing,48,98.083,96.167,31.157,42.679,24.247,310.6,331.0,8,26,14,5
2025,Bahrain Grand Prix,R,HAM,Ferrari,50,97.99,96.235,31.186,42.682,24.123,307.2,336.0,0,28,22,6
2025,Bahrain Grand Prix,R,GAS,Alpine,48,98.107,96.531,31.434,42.504,24.169,294.9,321.0,8,16,24,7
2025,Bahrain Grand Prix,R,DOO,Alpine,48,98.605,96.682,31.476,42.881,24.248,303.5,325.0,7,17,24,8
2025,Bahrain Grand Prix,R,ANT,Mercedes,48,98.363,96.69,31.148,43.04,24.175,318.3,340.0,35,13,0,9
2025,Bahrain Grand Prix,R,HAD,Racing Bulls,48,98.802,96.952,31.416,43.142,24.243,305.8,333.0,4,20,24,10
2025,Bahrain Grand Prix,R,SAI,Williams,36,99.146,96.954,31.472,43.321,24.353,310.5,327.0,12,16,8,11
2025,Bahrain Grand Prix,R,OCO,Haas F1 Team,48,98.298,97.098,31.269,42.814,24.215,304.9,323.0,6,17,25,12
2025,Bahrain Grand Prix,R,ALB,Williams,50,98.657,97.141,31.264,43.131,24.262,314.2,338.0,14,22,14,13
2025,Bahrain Grand Prix,R,TSU,Red Bull Racing,50,98.597,97.225,31.241,43.042,24.313,308.3,328.0,31,19,0,14
2025,Bahrain Grand Prix,R,BEA,Haas F1 Team,50,98.695,97.303,31.29,43.153,24.252,311.6,336.0,34,0,16,15
2025,Bahrain Grand Prix,R,HUL,Kick Sauber,48,98.82,97.338,31.393,43.112,24.315,303.7,335.0,3,45,0,16
2025,Bahrain Grand Prix,R,LAW,Racing Bulls,50,98.872,97.38,31.365,43.145,24.363,308.9,337.0,22,12,16,17
2025,Bahrain Grand Prix,R,ALO,Aston Martin,50,99.041,97.906,31.541,43.094,24.406,303.8,331.0,0,28,22,18
2025,Bahrain Grand Prix,R,BOR,Kick Sauber,50,99.341,98.006,31.436,43.365,24.541,309.6,337.0,0,33,17,19
2025,Bahrain Grand Prix,R,STR,Aston Martin,50,99.242,98.064,31.461,43.327,24.453,306.0,329.0,10,18,22,20
2025,Belgian Grand Prix,Q,NOR,McLaren,7,107.116,100.562,32.025,45.593,29.499,299.6,314.0,7,0,0,1
2025,Belgian Grand Prix,Q,PIA,McLaren,9,109.618,100.626,32.592,46.495,30.531,296.0,314.0,9,0,0,2
2025,Belgian Grand Prix,Q,LEC,Ferrari,4,101.24,100.9,29.958,43.259,28.023,313.5,315.0,4,0,0,3
2025,Belgian Grand Prix,Q,VER,Red Bull Racing,5,101.266,100.903,30.201,43.037,28.028,310.8,312.0,5,0,0,4
2025,Belgian Grand Prix,Q,ALB,Williams,6,101.7,101.201,30.077,43.531,28.092,312.0,314.0,6,0,0,5
2025,Belgian Grand Prix,Q,TSU,Red Bull Racing,5,101.754,101.245,30.138,43.494,28.122,311.8,313.0,5,0,0,6
2025,Belgian Grand Prix,Q,RUS,Mercedes,6,101.63,101.254,29.957,43.763,27.911,315.5,317.0,6,0,0,7
2025,Belgian Grand Prix,Q,HAD,Racing Bulls,6,101.744,101.281,30.145,43.467,28.132,312.0,314.0,6,0,0,8
2025,Belgian Grand Prix,Q,LAW,Racing Bulls,6,101.666,101.297,30.088,43.503,28.075,313.0,315.0,6,0,0,9
2025,Belgian Grand Prix,Q,BOR,Kick Sauber,6,102.235,101.336,30.182,43.875,28.178,311.3,314.0,6,0,0,10
2025,Belgian Grand Prix,Q,OCO,Haas F1 Team,4,101.891,101.525,29.941,43.95,28.0,316.0,318.0,4,0,0,11
2025,Belgian Grand Prix,Q,BEA,Haas F1 Team,3,101.713,101.617,30.303,43.135,28.275,309.0,311.0,3,0,0,12
2025,Belgian Grand Prix,Q,GAS,Alpine,4,101.893,101.633,30.06,43.849,27.984,317.0,318.0,4,0,0,13
2025,Belgian Grand Prix,Q,HAM,Ferrari,2,101.802,101.664,30.01,43.725,28.067,314.0,315.0,2,0,0,14
2025,Belgian Grand Prix,Q,SAI,Williams,3,101.826,101.691,30.161,43.499,28.166,312.3,313.0,3,0,0,15
2025,Belgian Grand Prix,Q,HUL,Kick Sauber,4,101.925,101.707,30.21,43.474,28.24,311.3,313.0,4,0,0,16
2025,Belgian Grand Prix,Q,COL,Alpine,2,102.284,102.022,30.068,44.185,28.031,318.5,319.0,2,0,0,17
2025,Belgian Grand Prix,Q,ANT,Mercedes,2,102.435,102.139,30.113,44.343,27.98,315.5,316.0,2,0,0,18
2025,Belgian Grand Prix,Q,ALO,Aston Martin,2,102.443,102.385,30.228,43.988,28.226,309.0,310.0,2,0,0,19
2025,Belgian Grand Prix,Q,STR,Aston Martin,2,102.593,102.502,30.252,44.071,28.271,310.0,311.0,2,0,0,20
2025,Belgian Grand Prix,R,ANT,Mercedes,36,110.931,104.861,31.486,49.946,29.499,309.3,318.0,0,16,0,1
2025,Belgian Grand Prix,R,HUL,Kick Sauber,36,110.519,105.068,31.627,49.328,29.563,308.9,321.0,0,19,0,2
2025,Belgian Grand Prix,R,NOR,McLaren,38,109.445,105.257,31.656,48.44,29.348,310.4,317.0,0,0,30,3
2025,Belgian Grand Prix,R,PIA,McLaren,38,109.281,105.706,31.599,48.331,29.35,309.5,316.0,0,31,0,4
2025,Belgian Grand Prix,R,ALO,Aston Martin,36,110.783,105.849,31.628,49.55,29.605,307.1,316.0,0,16,0,5
2025,Belgian Grand Prix,R,SAI,Williams,36,110.898,106.073,31.797,49.392,29.709,305.6,315.0,0,12,17,6
2025,Belgian Grand Prix,R,VER,Red Bull Racing,38,109.663,106.096,31.635,48.658,29.37,311.6,316.0,0,31,0,7
2025,Belgian Grand Prix,R,COL,Alpine,36,111.217,106.104,31.555,50.191,29.472,313.2,321.0,0,14,0,8
2025,Belgian Grand Prix,R,LEC,Ferrari,38,109.633,106.174,31.489,48.788,29.355,311.1,316.0,0,31,0,9
2025,Belgian Grand Prix,R,HAM,Ferrari,38,109.933,106.534,31.531,49.029,29.372,309.1,315.0,0,32,0,10
2025,Belgian Grand Prix,R,RUS,Mercedes,38,110.045,106.566,31.421,49.34,29.284,312.0,318.0,0,31,0,11
2025,Belgian Grand Prix,R,LAW,Racing Bulls,38,110.419,106.649,31.806,49.223,29.39,310.2,315.0,0,31,0,12
2025,Belgian Grand Prix,R,BEA,Haas F1 Team,38,110.933,106.709,31.6,49.734,29.6,309.3,321.0,0,31,0,13
2025,Belgian Grand Prix,R,OCO,Haas F1 Team,38,111.268,106.744,31.55,50.206,29.512,310.8,319.0,0,30,0,14
2025,Belgian Grand Prix,R,ALB,Williams,38,110.199,106.813,31.602,49.22,29.377,310.1,315.0,0,31,0,15
2025,Belgian Grand Prix,R,BOR,Kick Sauber,38,110.535,106.966,31.757,49.339,29.439,308.7,316.0,0,31,0,16
2025,Belgian Grand Prix,R,GAS,Alpine,38,110.784,107.177,31.535,49.859,29.391,311.1,319.0,0,32,0,17
2025,Belgian Grand Prix,R,STR,Aston Martin,38,111.106,107.212,31.749,49.763,29.594,305.8,318.0,0,31,0,18
2025,Belgian Grand Prix,R,TSU,Red Bull Racing,38,111.139,107.241,31.641,49.924,29.574,310.3,318.0,0,30,0,19
2025,Belgian Grand Prix,R,HAD,Racing Bulls,35,112.002,107.667,32.192,49.98,29.829,305.7,312.0,0,5,22,20
2025,British Grand Prix,Q,VER,Red Bull Racing,6,85.467,84.892,27.717,34.279,23.471,324.8,328.0,6,0,0,1
2025,British Grand Prix,Q,PIA,McLaren,7,90.25,84.995,28.297,36.664,25.289,293.4,319.0,7,0,0,2
2025,British Grand Prix,Q,NOR,McLaren,8,94.083,85.01,31.38,37.644,25.059,306.6,321.0,8,0,0,3
2025,British Grand Prix,Q,RUS,Mercedes,7,90.504,85.029,28.178,36.992,25.333,297.1,322.0,7,0,0,4
2025,British Grand Prix,Q,HAM,Ferrari,7,91.06,85.084,29.841,36.645,24.573,315.9,324.0,7,0,0,5
2025,British Grand Prix,Q,LEC,Ferrari,9,97.656,85.121,31.017,39.992,26.647,288.9,322.0,9,0,0,6
2025,British Grand Prix,Q,ANT,Mercedes,6,86.048,85.374,27.793,34.646,23.608,319.5,323.0,6,0,0,7
2025,British Grand Prix,Q,BEA,Haas F1 Team,6,85.87,85.471,27.77,34.509,23.591,316.7,319.0,6,0,0,8
2025,British Grand Prix,Q,ALO,Aston Martin,5,85.766,85.593,27.736,34.425,23.605,321.4,323.0,5,0,0,9
2025,British Grand Prix,Q,GAS,Alpine,9,94.673,85.711,31.19,38.102,25.381,306.4,324.0,9,0,0,10
2025,British Grand Prix,Q,SAI,Williams,4,86.067,85.746,27.689,34.647,23.732,322.0,325.0,4,0,0,11
2025,British Grand Prix,Q,TSU,Red Bull Racing,5,92.638,85.826,28.982,38.681,24.974,300.2,326.0,5,0,0,12
2025,British Grand Prix,Q,HAD,Racing Bulls,4,86.079,85.864,27.929,34.576,23.574,318.5,321.0,4,0,0,13
2025,British Grand Prix,Q,ALB,Williams,4,86.074,85.889,27.805,34.617,23.652,321.0,322.0,4,0,0,14
2025,British Grand Prix,Q,OCO,Haas F1 Team,4,86.224,85.95,27.867,34.625,23.732,316.3,319.0,4,0,0,15
2025,British Grand Prix,Q,LAW,Racing Bulls,2,86.523,86.44,28.053,34.79,23.68,317.0,317.0,2,0,0,16
2025,British Grand Prix,Q,BOR,Kick Sauber,3,86.875,86.446,28.097,34.946,23.832,317.3,319.0,3,0,0,17
2025,British Grand Prix,Q,STR,Aston Martin,3,86.823,86.504,27.995,35.017,23.811,321.3,324.0,3,0,0,18
2025,British Grand Prix,Q,HUL,Kick Sauber,3,87.025,86.574,28.27,35.042,23.713,318.7,320.0,3,0,0,19
2025,British Grand Prix,Q,COL,Alpine,4,112.547,87.06,35.644,43.219,33.685,308.0,325.0,4,0,0,20
2025,British Grand Prix,R,PIA,McLaren,33,99.409,89.337,31.284,40.906,27.219,307.5,318.0,0,8,0,1
2025,British Grand Prix,R,NOR,McLaren,33,99.588,89.734,31.425,40.987,27.176,306.0,313.0,0,7,0,2
2025,British Grand Prix,R,HAM,Ferrari,32,100.236,90.016,31.513,41.277,27.446,307.8,323.0,10,0,0,3
2025,British Grand Prix,R,ALB,Williams,33,101.484,90.047,31.832,41.939,27.712,313.4,331.0,0,9,0,4
2025,British Grand Prix,R,VER,Red Bull Racing,33,100.95,90.179,31.719,41.693,27.538,312.2,330.0,0,10,0,5
2025,British Grand Prix,R,ALO,Aston Martin,32,100.791,90.353,31.714,41.662,27.415,311.9,335.0,0,14,0,6
2025,British Grand Prix,R,SAI,Williams,32,101.482,90.645,31.768,41.893,27.821,311.2,324.0,0,10,0,7
2025,British Grand Prix,R,GAS,Alpine,32,100.918,90.751,31.847,41.554,27.518,307.9,334.0,0,10,0,8
2025,British Grand Prix,R,OCO,Haas F1 Team,34,101.886,90.818,31.982,42.134,27.77,306.0,334.0,0,9,0,9
2025,British Grand Prix,R,LEC,Ferrari,33,101.164,90.819,32.008,41.366,27.789,307.7,330.0,9,3,0,10
2025,British Grand Prix,R,RUS,Mercedes,33,100.847,90.869,31.647,41.506,27.695,312.5,330.0,0,0,16,11
2025,British Grand Prix,R,TSU,Red Bull Racing,31,102.637,90.873,32.108,42.573,27.956,314.2,322.0,0,9,0,12
2025,British Grand Prix,R,BEA,Haas F1 Team,33,101.346,90.921,31.914,41.531,27.901,312.4,344.0,0,10,3,13
2025,British Grand Prix,R,HUL,Kick Sauber,32,100.31,90.933,31.751,41.27,27.29,303.0,322.0,0,9,0,14
2025,British Grand Prix,R,STR,Aston Martin,32,100.846,92.088,31.791,41.497,27.559,307.0,315.0,12,0,0,15
2025,British Grand Prix,R,HAD,Racing Bulls,4,106.836,101.705,34.386,41.034,31.416,308.5,314.0,0,3,0,16
2025,British Grand Prix,R,ANT,Mercedes,4,109.131,105.576,34.193,44.348,30.591,307.0,309.0,0,0,1,17
2025,Canadian Grand Prix,Q,RUS,Mercedes,7,71.851,70.899,20.166,22.63,29.056,328.0,329.0,5,2,0,1
2025,Canadian Grand Prix,Q,VER,Red Bull Racing,8,75.033,71.059,21.166,23.554,30.314,321.6,336.0,4,4,0,2
2025,Canadian Grand Prix,Q,PIA,McLaren,11,80.984,71.12,22.63,25.378,32.975,289.3,331.0,11,0,0,3
2025,Canadian Grand Prix,Q,ANT,Mercedes,7,72.08,71.391,20.255,22.765,29.06,329.1,332.0,3,4,0,4
2025,Canadian Grand Prix,Q,HAM,Ferrari,15,85.765,71.526,24.033,27.359,34.373,283.7,333.0,15,0,0,5
2025,Canadian Grand Prix,Q,ALO,Aston Martin,15,81.542,71.586,22.754,25.63,33.158,279.8,333.0,3,12,0,6
2025,Canadian Grand Prix,Q,NOR,McLaren,10,77.186,71.599,21.993,24.659,30.534,315.7,333.0,10,0,0,7
2025,Canadian Grand Prix,Q,LEC,Ferrari,15,84.941,71.626,24.325,26.873,33.743,274.2,333.0,15,0,0,8
2025,Canadian Grand Prix,Q,HAD,Racing Bulls,9,79.879,71.867,22.523,25.02,32.336,287.7,330.0,9,0,0,9
2025,Canadian Grand Prix,Q,ALB,Williams,15,79.657,71.892,22.17,24.984,32.503,314.5,332.0,8,7,0,10
2025,Canadian Grand Prix,Q,TSU,Red Bull Racing,5,72.53,72.102,20.302,22.883,29.345,332.4,336.0,5,0,0,11
2025,Canadian Grand Prix,Q,COL,Alpine,10,83.335,72.142,23.752,25.825,33.758,276.8,329.0,5,5,0,12
2025,Canadian Grand Prix,Q,HUL,Kick Sauber,8,79.339,72.183,21.148,23.902,34.289,266.1,329.0,8,0,0,13
2025,Canadian Grand Prix,Q,BEA,Haas F1 Team,9,82.855,72.306,23.249,26.213,33.394,285.3,329.0,9,0,0,14
2025,Canadian Grand Prix,Q,OCO,Haas F1 Team,11,80.108,72.378,22.483,24.985,32.64,268.9,328.0,11,0,0,15
2025,Canadian Grand Prix,Q,BOR,Kick Sauber,5,80.765,72.385,22.009,25.926,32.83,285.8,330.0,5,0,0,16
2025,Canadian Grand Prix,Q,SAI,Williams,7,81.137,72.398,22.249,25.412,33.476,310.3,330.0,7,0,0,17
2025,Canadian Grand Prix,Q,STR,Aston Martin,6,80.051,72.517,22.664,24.863,32.524,292.5,333.0,3,3,0,18
2025,Canadian Grand Prix,Q,LAW,Racing Bulls,6,85.776,72.525,24.321,27.297,34.157,264.7,329.0,6,0,0,19
2025,Canadian Grand Prix,Q,GAS,Alpine,6,82.057,72.667,23.534,25.061,33.462,290.0,330.0,3,3,0,20
2025,Canadian Grand Prix,R,RUS,Mercedes,61,75.529,74.119,21.14,23.938,30.451,308.9,326.0,0,11,50,1
2025,Canadian Grand Prix,R,NOR,McLaren,61,75.602,74.229,21.166,24.031,30.406,313.0,337.0,0,16,45,2
2025,Canadian Grand Prix,R,PIA,McLaren,61,75.601,74.255,21.181,23.982,30.437,312.0,336.0,0,14,47,3
2025,Canadian Grand Prix,R,LEC,Ferrari,61,75.859,74.261,21.246,24.061,30.552,311.5,335.0,0,12,49,4
2025,Canadian Grand Prix,R,VER,Red Bull Racing,61,75.547,74.287,21.146,23.947,30.455,313.4,334.0,0,10,51,5
2025,Canadian Grand Prix,R,SAI,Williams,62,77.091,74.389,21.666,24.463,30.962,312.0,332.0,0,7,55,6
2025,Canadian Grand Prix,R,ANT,Mercedes,61,75.57,74.455,21.143,23.972,30.455,312.1,332.0,0,12,49,7
2025,Canadian Grand Prix,R,OCO,Haas F1 Team,62,77.045,74.593,21.693,24.41,30.941,310.3,335.0,0,7,55,8
2025,Canadian Grand Prix,R,HAM,Ferrari,60,76.176,74.805,21.325,24.065,30.786,310.7,335.0,0,13,47,9
2025,Canadian Grand Prix,R,STR,Aston Martin,60,76.959,74.902,21.711,24.356,30.892,320.1,340.0,0,13,47,10
2025,Canadian Grand Prix,R,GAS,Alpine,62,77.361,74.993,21.79,24.517,31.053,315.5,342.0,0,11,51,11
2025,Canadian Grand Prix,R,ALO,Aston Martin,60,76.595,75.024,21.45,24.266,30.879,314.6,334.0,0,13,47,12
2025,Canadian Grand Prix,R,TSU,Red Bull Racing,62,77.323,75.358,21.777,24.422,31.125,318.5,341.0,0,8,54,13
2025,Canadian Grand Prix,R,HUL,Kick Sauber,62,76.882,75.372,21.603,24.387,30.892,314.1,341.0,0,17,45,14
2025,Canadian Grand Prix,R,BEA,Haas F1 Team,62,77.2,75.397,21.861,24.429,30.91,320.0,341.0,0,16,46,15
2025,Canadian Grand Prix,R,BOR,Kick Sauber,62,77.375,75.414,21.88,24.562,30.934,315.4,344.0,0,15,47,16
2025,Canadian Grand Prix,R,COL,Alpine,62,77.35,76.076,21.723,24.407,31.219,310.6,332.0,0,12,50,17
2025,Canadian Grand Prix,R,ALB,Williams,43,77.571,76.197,21.863,24.598,31.11,318.4,339.0,0,21,22,18
2025,Canadian Grand Prix,R,HAD,Racing Bulls,62,77.388,76.292,21.948,24.507,30.933,322.8,340.0,0,11,51,19
2025,Canadian Grand Prix,R,LAW,Racing Bulls,50,77.764,76.32,21.831,24.742,31.19,317.3,339.0,0,14,36,20
2025,Chinese Grand Prix,Q,PIA,McLaren,8,101.29,90.641,27.301,30.492,43.497,320.4,330.0,8,0,0,1
2025,Chinese Grand Prix,Q,RUS,Mercedes,10,103.75,90.723,28.251,30.962,44.537,316.0,338.0,10,0,0,2
2025,Chinese Grand Prix,Q,NOR,McLaren,7,103.848,90.787,28.153,30.441,45.254,305.4,332.0,7,0,0,3
2025,Chinese Grand Prix,Q,VER,Red Bull Racing,5,91.108,90.817,24.113,27.364,39.631,334.4,339.0,5,0,0,4
2025,Chinese Grand Prix,Q,HAM,Ferrari,9,100.563,90.927,27.866,29.806,42.89,314.4,333.0,9,0,0,5
2025,Chinese Grand Prix,Q,LEC,Ferrari,9,100.436,91.021,27.484,29.643,43.309,311.6,335.0,9,0,0,6
2025,Chinese Grand Prix,Q,HAD,Racing Bulls,6,91.433,91.079,24.265,27.364,39.803,329.8,331.0,6,0,0,7
2025,Chinese Grand Prix,Q,ANT,Mercedes,9,98.987,91.103,26.236,30.431,42.32,321.3,333.0,9,0,0,8
2025,Chinese Grand Prix,Q,TSU,Racing Bulls,5,91.452,91.238,24.249,27.364,39.839,330.8,331.0,5,0,0,9
2025,Chinese Grand Prix,Q,ALB,Williams,6,91.719,91.503,24.288,27.597,39.834,329.8,332.0,6,0,0,10
2025,Chinese Grand Prix,Q,OCO,Haas F1 Team,5,91.976,91.625,24.334,27.577,40.064,326.4,327.0,5,0,0,11
2025,Chinese Grand Prix,Q,SAI,Williams,5,92.137,91.628,24.388,27.577,40.172,331.8,333.0,5,0,0,12
2025,Chinese Grand Prix,Q,HUL,Kick Sauber,5,91.998,91.632,24.314,27.635,40.049,332.6,335.0,5,0,0,13
2025,Chinese Grand Prix,Q,ALO,Aston Martin,5,92.105,91.688,24.211,27.74,40.154,327.0,330.0,5,0,0,14
2025,Chinese Grand Prix,Q,STR,Aston Martin,5,92.147,91.773,24.347,27.622,40.179,330.0,333.0,5,0,0,15
2025,Chinese Grand Prix,Q,GAS,Alpine,3,92.172,91.992,24.267,27.744,40.161,329.7,331.0,3,0,0,16
2025,Chinese Grand Prix,Q,BEA,Haas F1 Team,2,92.394,92.018,24.569,27.729,40.097,328.0,329.0,2,0,0,17
2025,Chinese Grand Prix,Q,DOO,Alpine,2,92.302,92.092,24.48,27.654,40.168,330.0,331.0,2,0,0,18
2025,Chinese Grand Prix,Q,BOR,Kick Sauber,3,92.411,92.141,24.503,27.731,40.178,331.7,333.0,3,0,0,19
2025,Chinese Grand Prix,Q,LAW,Red Bull Racing,2,92.333,92.174,24.539,27.636,40.158,331.5,332.0,2,0,0,20
2025,Chinese Grand Prix,R,HAM,Ferrari,51,96.952,95.069,25.881,29.266,41.805,318.4,351.0,0,11,40,1
2025,Chinese Grand Prix,R,NOR,McLaren,53,97.105,95.454,25.958,29.354,41.793,313.7,339.0,0,13,40,2
2025,Chinese Grand Prix,R,VER,Red Bull Racing,53,97.199,95.488,25.982,29.432,41.785,317.1,341.0,0,11,42,3
2025,Chinese Grand Prix,R,PIA,McLaren,53,96.916,95.52,25.987,29.256,41.673,314.5,338.0,0,12,41,4
2025,Chinese Grand Prix,R,OCO,Haas F1 Team,53,97.754,95.74,26.158,29.576,42.02,316.4,341.0,0,9,44,5
2025,Chinese Grand Prix,R,RUS,Mercedes,53,97.143,95.816,26.038,29.393,41.712,319.5,339.0,0,12,41,6
2025,Chinese Grand Prix,R,HAD,Racing Bulls,51,97.894,95.868,26.146,29.659,42.089,323.2,344.0,0,10,41,7
2025,Chinese Grand Prix,R,TSU,Racing Bulls,48,97.803,95.871,26.19,29.598,42.015,319.5,338.0,0,17,31,8
2025,Chinese Grand Prix,R,BOR,Kick Sauber,51,98.133,95.874,26.194,29.61,42.33,310.4,336.0,0,0,51,9
2025,Chinese Grand Prix,R,LAW,Red Bull Racing,51,97.824,95.985,26.027,29.668,42.128,318.4,337.0,0,10,41,10
2025,Chinese Grand Prix,R,STR,Aston Martin,53,98.144,96.044,26.212,29.633,42.299,317.3,339.0,0,19,34,11
2025,Chinese Grand Prix,R,ANT,Mercedes,53,97.821,96.046,26.173,29.659,41.988,319.6,344.0,0,10,43,12
2025,Chinese Grand Prix,R,LEC,Ferrari,53,97.33,96.157,26.005,29.558,41.766,320.2,345.0,0,13,40,13
2025,Chinese Grand Prix,R,ALB,Williams,53,97.797,96.254,26.158,29.602,42.037,318.1,338.0,0,18,35,14
2025,Chinese Grand Prix,R,BEA,Haas F1 Team,53,97.924,96.363,26.205,29.726,41.993,316.9,343.0,0,29,24,15
2025,Chinese Grand Prix,R,DOO,Alpine,53,98.231,96.424,26.273,29.688,42.27,313.0,345.0,0,9,44,16
2025,Chinese Grand Prix,R,GAS,Alpine,53,98.049,96.425,26.124,29.623,42.303,311.4,337.0,0,8,45,17
2025,Chinese Grand Prix,R,SAI,Williams,53,98.162,96.779,26.199,29.715,42.248,318.6,336.0,0,15,38,18
2025,Chinese Grand Prix,R,HUL,Kick Sauber,52,98.89,97.275,26.338,29.974,42.577,312.1,331.0,0,18,34,19
2025,Chinese Grand Prix,R,ALO,Aston Martin,2,99.423,99.256,26.441,30.371,42.612,330.0,333.0,0,2,0,20
2025,Dutch Grand Prix,Q,PIA,McLaren,6,69.141,68.662,23.572,24.593,20.976,326.3,329.0,6,0,0,1
2025,Dutch Grand Prix,Q,NOR,McLaren,6,69.154,68.674,23.566,24.612,20.975,325.8,328.0,6,0,0,2
2025,Dutch Grand Prix,Q,VER,Red Bull Racing,6,69.314,68.925,23.733,24.536,21.044,328.7,331.0,6,0,0,3
2025,Dutch Grand Prix,Q,HAD,Racing Bulls,6,69.66,69.208,23.842,24.73,21.087,327.8,329.0,6,0,0,4
2025,Dutch Grand Prix,Q,RUS,Mercedes,6,69.545,69.255,23.772,24.679,21.094,326.2,328.0,6,0,0,5
2025,Dutch Grand Prix,Q,HAM,Ferrari,6,69.74,69.261,23.947,24.684,21.109,327.7,331.0,6,0,0,6
2025,Dutch Grand Prix,Q,LEC,Ferrari,7,69.875,69.304,23.92,24.814,21.142,325.7,328.0,7,0,0,7
2025,Dutch Grand Prix,Q,ALO,Aston Martin,5,69.708,69.366,23.849,24.695,21.164,329.8,331.0,5,0,0,8
2025,Dutch Grand Prix,Q,LAW,Racing Bulls,6,69.82,69.383,23.937,24.717,21.166,327.7,329.0,6,0,0,9
2025,Dutch Grand Prix,Q,SAI,Williams,6,69.836,69.472,23.829,24.834,21.174,329.3,332.0,6,0,0,10
2025,Dutch Grand Prix,Q,ANT,Mercedes,4,69.736,69.493,23.966,24.649,21.122,326.5,327.0,4,0,0,11
2025,Dutch Grand Prix,Q,BOR,Kick Sauber,4,69.964,69.622,24.032,24.849,21.083,329.0,331.0,4,0,0,12
2025,Dutch Grand Prix,Q,TSU,Red Bull Racing,5,70.064,69.622,23.91,24.881,21.273,329.2,332.0,5,0,0,12
2025,Dutch Grand Prix,Q,GAS,Alpine,5,70.158,69.637,24.18,24.774,21.204,328.6,329.0,5,0,0,14
2025,Dutch Grand Prix,Q,ALB,Williams,4,69.951,69.652,23.795,25.015,21.142,331.0,334.0,4,0,0,15
2025,Dutch Grand Prix,Q,COL,Alpine,3,70.599,70.104,24.243,24.967,21.389,329.7,331.0,3,0,0,16
